ID,Date,Element,Data_Value
GM000010147,2005-04-08,TMAX,100
GM000010147,2008-02-20,TMAX,68
GM000010147,2014-08-13,TMAX,233
GM000010147,2015-11-21,TMIN,-5
GM000010147,2015-11-21,TMAX,59
GM000010147,2015-04-21,TMAX,163
GM000010147,2007-11-29,TMAX,67
GM000010147,2007-11-29,TMIN,29
GM000010147,2005-02-25,TMIN,3
GM000010147,2006-01-27,TMAX,-2
GM000010147,2005-08-31,TMAX,257
GM000010147,2005-08-31,TMIN,125
GM000010147,2014-10-24,TMAX,141
GM000010147,2014-10-31,TMIN,87
GM000010147,2012-08-18,TMAX,289
GM000010147,2012-08-18,TMIN,166
GM000010147,2005-09-06,TMIN,124
GM000010147,2012-04-03,TMAX,33
GM000010147,2015-09-24,TMIN,91
GM000010147,2007-12-22,TMAX,-29
GM000010147,2008-06-11,TMAX,178
GM000010147,2007-12-22,TMIN,-62
GM000010147,2007-11-06,TMAX,85
GM000010147,2010-05-08,TMAX,102
GM000010147,2005-01-18,TMAX,63
GM000010147,2006-07-12,TMIN,108
GM000010147,2010-05-08,TMIN,63
GM000010147,2005-03-09,TMAX,40
GM000010147,2005-01-18,TMIN,7
GM000010147,2015-09-24,TMAX,171
GM000010147,2013-02-24,TMIN,-4
GM000010147,2005-05-06,TMAX,120
GM000010147,2007-11-06,TMIN,46
GM000010147,2006-05-04,TMIN,120
GM000010147,2006-08-17,TMAX,244
GM000010147,2006-08-17,TMIN,135
GM000010147,2008-06-29,TMIN,144
GM000010147,2005-07-14,TMIN,139
GM000010147,2005-07-14,TMAX,241
GM000010147,2012-06-29,TMAX,281
GM000010147,2007-01-18,TMIN,58
GM000010147,2012-06-29,TMIN,169
GM000010147,2005-03-24,TMIN,47
GM000010147,2008-05-06,TMAX,209
GM000010147,2006-05-04,TMAX,239
GM000010147,2007-01-18,TMAX,124
GM000010147,2013-04-01,TMAX,54
GM000010147,2013-04-01,TMIN,-68
GM000010147,2012-04-03,TMIN,7
GM000010147,2005-09-06,TMAX,271
GM000010147,2005-05-06,TMIN,54
GM000010147,2010-05-19,TMAX,190
GM000010147,2012-05-13,TMIN,24
GM000010147,2012-05-13,TMAX,130
GM000010147,2007-12-21,TMIN,-51
GM000010147,2015-11-05,TMIN,75
GM000010147,2015-11-05,TMAX,147
GM000010147,2006-01-12,TMAX,46
GM000010147,2014-02-03,TMIN,-18
GM000010147,2011-04-09,TMIN,23
GM000010147,2005-03-07,TMIN,-70
GM000010147,2010-12-04,TMAX,-1
GM000010147,2014-01-12,TMIN,0
GM000010147,2011-04-09,TMAX,145
GM000010147,2010-03-01,TMIN,10
GM000010147,2006-01-12,TMIN,-8
GM000010147,2005-03-07,TMAX,38
GM000010147,2010-12-18,TMAX,-33
GM000010147,2014-03-01,TMIN,-18
GM000010147,2005-03-24,TMAX,179
GM000010147,2010-05-19,TMIN,80
GM000010147,2005-03-23,TMAX,138
GM000010147,2012-03-15,TMAX,117
GM000010147,2007-12-21,TMAX,-19
GM000010147,2012-03-15,TMIN,21
GM000010147,2008-08-23,TMAX,149
GM000010147,2014-02-03,TMAX,30
GM000010147,2008-08-23,TMIN,123
GM000010147,2012-10-10,TMIN,56
GM000010147,2014-03-01,TMAX,86
GM000010147,2010-12-04,TMIN,-73
GM000010147,2010-12-18,TMIN,-85
GM000010147,2009-03-23,TMIN,20
GM000010147,2009-03-23,TMAX,68
GM000010147,2012-10-10,TMAX,121
GM000010147,2015-12-12,TMAX,71
GM000010147,2015-12-24,TMAX,124
GM000010147,2015-12-24,TMIN,49
GM000010147,2008-08-21,TMAX,219
GM000010147,2011-05-15,TMAX,147
GM000010147,2015-03-28,TMAX,106
GM000010147,2015-03-28,TMIN,48
GM000010147,2007-06-01,TMAX,208
GM000010147,2006-06-05,TMAX,160
GM000010147,2008-08-21,TMIN,135
GM000010147,2008-11-19,TMAX,101
GM000010147,2007-08-16,TMIN,118
GM000010147,2011-05-15,TMIN,73
GM000010147,2008-04-30,TMAX,189
GM000010147,2009-04-06,TMAX,173
GM000010147,2007-08-16,TMAX,210
GM000010147,2008-04-30,TMIN,68
GM000010147,2014-07-28,TMIN,148
GM000010147,2013-09-03,TMIN,163
GM000010147,2014-07-28,TMAX,292
GM000010147,2013-05-05,TMAX,194
GM000010147,2009-07-01,TMIN,161
GM000010147,2006-06-28,TMIN,89
GM000010147,2006-06-28,TMAX,170
GM000010147,2013-08-31,TMAX,189
GM000010147,2013-04-28,TMAX,122
GM000010147,2013-04-28,TMIN,-16
GM000010147,2006-06-05,TMIN,78
GM000010147,2014-09-27,TMAX,185
GM000010147,2005-07-15,TMAX,293
GM000010147,2005-07-15,TMIN,147
GM000010147,2009-07-01,TMAX,284
GM000010147,2006-01-02,TMIN,-7
GM000010147,2013-05-05,TMIN,52
GM000010147,2008-11-19,TMIN,54
GM000010147,2008-08-11,TMAX,219
GM000010147,2013-09-03,TMAX,200
GM000010147,2007-06-01,TMIN,90
GM000010147,2014-09-22,TMIN,89
GM000010147,2007-10-02,TMAX,156
GM000010147,2007-10-02,TMIN,50
GM000010147,2012-11-19,TMAX,79
GM000010147,2006-04-22,TMAX,85
GM000010147,2009-08-23,TMIN,89
GM000010147,2009-08-23,TMAX,237
GM000010147,2006-04-22,TMIN,65
GM000010147,2015-04-01,TMAX,80
GM000010147,2012-01-23,TMAX,28
GM000010147,2009-05-14,TMIN,64
GM000010147,2008-06-11,TMIN,98
GM000010147,2009-05-14,TMAX,178
GM000010147,2012-01-23,TMIN,-1
GM000010147,2014-03-14,TMIN,25
GM000010147,2013-02-24,TMAX,17
GM000010147,2012-11-19,TMIN,0
GM000010147,2014-03-14,TMAX,90
GM000010147,2011-02-24,TMIN,-45
GM000010147,2009-04-06,TMIN,35
GM000010147,2011-02-24,TMAX,30
GM000010147,2014-09-22,TMAX,147
GM000010147,2005-03-03,TMAX,-5
GM000010147,2008-09-06,TMAX,232
GM000010147,2005-01-11,TMAX,101
GM000010147,2005-03-03,TMIN,-97
GM000010147,2008-09-06,TMIN,155
GM000010147,2014-12-09,TMIN,22
GM000010147,2015-04-01,TMIN,5
GM000010147,2005-01-11,TMIN,78
GM000010147,2006-08-31,TMAX,196
GM000010147,2006-08-31,TMIN,131
GM000010147,2007-05-15,TMAX,145
GM000010147,2007-05-15,TMIN,71
GM000010147,2008-07-29,TMAX,324
GM000010147,2006-09-13,TMIN,128
GM000010147,2014-08-15,TMIN,112
GM000010147,2014-08-15,TMAX,210
GM000010147,2013-04-08,TMIN,-30
GM000010147,2010-06-10,TMIN,159
GM000010147,2010-06-10,TMAX,204
GM000010147,2010-08-02,TMIN,158
GM000010147,2010-09-09,TMIN,131
GM000010147,2010-08-02,TMAX,227
GM000010147,2015-10-19,TMIN,34
GM000010147,2010-06-08,TMIN,90
GM000010147,2014-07-10,TMAX,277
GM000010147,2008-09-21,TMAX,179
GM000010147,2014-07-10,TMIN,179
GM000010147,2007-10-14,TMIN,26
GM000010147,2015-02-02,TMAX,40
GM000010147,2012-06-03,TMAX,124
GM000010147,2007-10-14,TMAX,152
GM000010147,2012-06-03,TMIN,49
GM000010147,2010-09-09,TMAX,149
GM000010147,2013-04-08,TMAX,78
GM000010147,2009-01-01,TMIN,-23
GM000010147,2011-01-31,TMIN,-23
GM000010147,2011-04-30,TMIN,57
GM000010147,2013-08-15,TMAX,220
GM000010147,2011-04-30,TMAX,164
GM000010147,2008-05-21,TMIN,33
GM000010147,2010-05-10,TMIN,-6
GM000010147,2008-03-25,TMIN,-12
GM000010147,2008-03-25,TMAX,44
GM000010147,2005-02-02,TMIN,7
GM000010147,2011-02-23,TMAX,-12
GM000010147,2005-10-12,TMIN,81
GM000010147,2010-06-08,TMAX,229
GM000010147,2010-05-10,TMAX,98
GM000010147,2006-09-02,TMIN,152
GM000010147,2011-10-14,TMAX,112
GM000010147,2010-02-02,TMAX,14
GM000010147,2010-02-02,TMIN,-72
GM000010147,2013-05-29,TMIN,107
GM000010147,2014-07-15,TMIN,145
GM000010147,2014-07-15,TMAX,233
GM000010147,2011-07-24,TMAX,138
GM000010147,2011-07-24,TMIN,113
GM000010147,2008-11-21,TMAX,39
GM000010147,2012-04-13,TMAX,101
GM000010147,2006-01-01,TMAX,45
GM000010147,2007-01-31,TMAX,78
GM000010147,2005-01-07,TMIN,77
GM000010147,2008-11-21,TMIN,-1
GM000010147,2007-01-31,TMIN,52
GM000010147,2008-02-17,TMIN,-56
GM000010147,2007-02-15,TMAX,60
GM000010147,2005-01-07,TMAX,120
GM000010147,2014-09-12,TMIN,88
GM000010147,2012-04-13,TMIN,17
GM000010147,2013-05-29,TMAX,171
GM000010147,2006-10-08,TMAX,156
GM000010147,2011-02-23,TMIN,-79
GM000010147,2006-10-08,TMIN,95
GM000010147,2015-10-19,TMAX,129
GM000010147,2012-10-07,TMIN,50
GM000010147,2008-09-21,TMIN,73
GM000010147,2006-01-01,TMIN,27
GM000010147,2011-01-10,TMIN,-8
GM000010147,2012-10-07,TMAX,126
GM000010147,2009-01-12,TMAX,74
GM000010147,2011-07-29,TMIN,141
GM000010147,2011-07-29,TMAX,186
GM000010147,2011-07-07,TMAX,245
GM000010147,2011-07-07,TMIN,119
GM000010147,2011-01-10,TMAX,35
GM000010147,2013-08-15,TMIN,82
GM000010147,2015-02-02,TMIN,0
GM000010147,2012-02-08,TMIN,-32
GM000010147,2008-12-01,TMIN,-4
GM000010147,2013-06-21,TMIN,146
GM000010147,2005-10-17,TMAX,131
GM000010147,2009-01-06,TMAX,-18
GM000010147,2012-11-26,TMIN,60
GM000010147,2009-02-25,TMIN,35
GM000010147,2015-10-24,TMAX,126
GM000010147,2013-06-21,TMAX,219
GM000010147,2009-02-25,TMAX,62
GM000010147,2006-12-15,TMAX,108
GM000010147,2010-10-07,TMAX,167
GM000010147,2006-12-15,TMIN,55
GM000010147,2009-10-27,TMAX,121
GM000010147,2014-09-12,TMAX,217
GM000010147,2010-10-07,TMIN,132
GM000010147,2013-02-14,TMIN,-44
GM000010147,2015-09-17,TMAX,189
GM000010147,2006-02-10,TMAX,37
GM000010147,2014-12-27,TMIN,-52
GM000010147,2015-11-08,TMAX,149
GM000010147,2013-10-17,TMIN,99
GM000010147,2015-01-18,TMIN,7
GM000010147,2013-10-17,TMAX,136
GM000010147,2007-02-19,TMAX,62
GM000010147,2015-10-24,TMIN,79
GM000010147,2007-02-19,TMIN,12
GM000010147,2013-01-07,TMIN,53
GM000010147,2009-01-06,TMIN,-125
GM000010147,2011-06-02,TMAX,224
GM000010147,2011-06-02,TMIN,42
GM000010147,2006-02-10,TMIN,5
GM000010147,2015-01-18,TMAX,23
GM000010147,2013-01-07,TMAX,74
GM000010147,2010-12-17,TMAX,-35
GM000010147,2010-12-17,TMIN,-63
GM000010147,2013-02-14,TMAX,14
GM000010147,2007-10-29,TMIN,82
GM000010147,2008-12-13,TMIN,2
GM000010147,2008-12-13,TMAX,40
GM000010147,2012-02-08,TMAX,0
GM000010147,2009-05-03,TMAX,148
GM000010147,2007-05-25,TMAX,219
GM000010147,2009-11-29,TMAX,107
GM000010147,2007-05-25,TMIN,131
GM000010147,2005-10-12,TMAX,184
GM000010147,2008-12-24,TMAX,76
GM000010147,2009-01-01,TMAX,28
GM000010147,2008-12-24,TMIN,53
GM000010147,2011-01-31,TMAX,-12
GM000010147,2011-10-14,TMIN,-12
GM000010147,2005-02-02,TMAX,52
GM000010147,2009-05-03,TMIN,81
GM000010147,2006-08-20,TMAX,222
GM000010147,2006-08-20,TMIN,142
GM000010147,2009-10-27,TMIN,89
GM000010147,2005-07-17,TMIN,134
GM000010147,2005-07-17,TMAX,202
GM000010147,2005-03-08,TMIN,-15
GM000010147,2005-03-08,TMAX,56
GM000010147,2005-06-10,TMIN,92
GM000010147,2009-11-29,TMIN,62
GM000010147,2008-12-01,TMAX,44
GM000010147,2008-05-21,TMAX,182
GM000010147,2015-01-21,TMIN,-43
GM000010147,2009-02-22,TMAX,75
GM000010147,2009-02-22,TMIN,40
GM000010147,2007-10-29,TMAX,89
GM000010147,2005-06-10,TMAX,157
GM000010147,2012-11-26,TMAX,99
GM000010147,2005-10-21,TMIN,55
GM000010147,2012-03-04,TMIN,43
GM000010147,2005-10-21,TMAX,150
GM000010147,2007-02-15,TMIN,16
GM000010147,2015-08-16,TMAX,254
GM000010147,2012-06-10,TMIN,75
GM000010147,2012-06-10,TMAX,182
GM000010147,2011-06-13,TMIN,124
GM000010147,2011-06-13,TMAX,240
GM000010147,2005-08-08,TMIN,72
GM000010147,2008-07-23,TMAX,228
GM000010147,2005-08-08,TMAX,176
GM000010147,2011-04-17,TMIN,49
GM000010147,2011-02-28,TMAX,27
GM000010147,2009-11-11,TMAX,76
GM000010147,2015-08-16,TMIN,155
GM000010147,2008-11-10,TMAX,157
GM000010147,2010-05-25,TMIN,38
GM000010147,2011-07-12,TMAX,234
GM000010147,2008-07-23,TMIN,94
GM000010147,2008-11-10,TMIN,73
GM000010147,2008-04-13,TMIN,26
GM000010147,2014-07-03,TMIN,94
GM000010147,2015-12-12,TMIN,37
GM000010147,2010-03-02,TMAX,53
GM000010147,2008-08-11,TMIN,135
GM000010147,2010-03-02,TMIN,17
GM000010147,2014-07-03,TMAX,233
GM000010147,2014-01-17,TMIN,47
GM000010147,2011-04-17,TMAX,168
GM000010147,2011-07-12,TMIN,100
GM000010147,2006-01-18,TMAX,2
GM000010147,2006-01-18,TMIN,-31
GM000010147,2011-12-01,TMIN,40
GM000010147,2011-12-01,TMAX,107
GM000010147,2015-02-14,TMAX,98
GM000010147,2005-06-03,TMIN,131
GM000010147,2005-12-28,TMAX,-8
GM000010147,2007-05-14,TMIN,103
GM000010147,2011-02-28,TMIN,1
GM000010147,2005-01-14,TMIN,18
GM000010147,2009-05-27,TMIN,93
GM000010147,2012-04-01,TMIN,-11
GM000010147,2012-04-01,TMAX,79
GM000010147,2013-03-31,TMIN,-53
GM000010147,2013-03-31,TMAX,47
GM000010147,2005-01-14,TMAX,60
GM000010147,2014-06-20,TMAX,176
GM000010147,2014-10-31,TMAX,162
GM000010147,2008-08-10,TMAX,204
GM000010147,2012-02-02,TMAX,-41
GM000010147,2012-02-02,TMIN,-135
GM000010147,2007-10-16,TMIN,105
GM000010147,2015-02-14,TMIN,-19
GM000010147,2008-08-10,TMIN,147
GM000010147,2008-08-30,TMAX,224
GM000010147,2007-08-20,TMAX,238
GM000010147,2009-05-27,TMAX,175
GM000010147,2009-11-11,TMIN,52
GM000010147,2015-03-14,TMAX,64
GM000010147,2015-03-14,TMIN,31
GM000010147,2008-04-13,TMAX,132
GM000010147,2006-09-02,TMAX,241
GM000010147,2005-06-03,TMAX,252
GM000010147,2014-10-21,TMAX,131
GM000010147,2014-10-21,TMIN,89
GM000010147,2005-12-28,TMIN,-40
GM000010147,2014-06-20,TMIN,114
GM000010147,2013-04-29,TMAX,116
GM000010147,2007-08-20,TMIN,139
GM000010147,2007-05-14,TMAX,198
GM000010147,2010-05-25,TMAX,134
GM000010147,2013-04-29,TMIN,41
GM000010147,2005-03-10,TMIN,-71
GM000010147,2006-07-03,TMIN,153
GM000010147,2007-12-01,TMAX,99
GM000010147,2007-12-01,TMIN,59
GM000010147,2008-04-23,TMAX,175
GM000010147,2013-08-30,TMIN,97
GM000010147,2015-02-07,TMIN,-41
GM000010147,2014-08-16,TMIN,102
GM000010147,2007-02-02,TMIN,58
GM000010147,2008-10-16,TMIN,68
GM000010147,2014-08-16,TMAX,172
GM000010147,2008-09-03,TMIN,112
GM000010147,2015-09-05,TMIN,106
GM000010147,2012-01-17,TMIN,16
GM000010147,2007-02-02,TMAX,81
GM000010147,2006-05-14,TMIN,35
GM000010147,2012-01-17,TMAX,48
GM000010147,2015-02-07,TMAX,55
GM000010147,2008-09-03,TMAX,178
GM000010147,2010-08-04,TMIN,115
GM000010147,2015-04-11,TMAX,196
GM000010147,2015-04-11,TMIN,53
GM000010147,2008-09-20,TMAX,182
GM000010147,2012-04-05,TMIN,-19
GM000010147,2009-01-12,TMIN,16
GM000010147,2012-04-05,TMAX,93
GM000010147,2006-12-13,TMAX,117
GM000010147,2005-06-04,TMIN,118
GM000010147,2008-04-23,TMIN,31
GM000010147,2013-08-30,TMAX,227
GM000010147,2012-06-27,TMIN,93
GM000010147,2008-09-20,TMIN,25
GM000010147,2005-06-04,TMAX,175
GM000010147,2006-12-13,TMIN,70
GM000010147,2008-02-17,TMAX,46
GM000010147,2012-06-27,TMAX,158
GM000010147,2012-03-04,TMAX,84
GM000010147,2007-06-26,TMAX,167
GM000010147,2009-07-11,TMAX,187
GM000010147,2009-07-11,TMIN,118
GM000010147,2013-07-19,TMAX,242
GM000010147,2013-07-19,TMIN,149
GM000010147,2012-01-24,TMAX,31
GM000010147,2012-01-24,TMIN,-9
GM000010147,2009-03-01,TMIN,52
GM000010147,2008-01-06,TMIN,26
GM000010147,2009-03-01,TMAX,94
GM000010147,2009-08-04,TMIN,90
GM000010147,2008-08-30,TMIN,98
GM000010147,2014-02-19,TMAX,79
GM000010147,2005-11-14,TMAX,93
GM000010147,2014-01-17,TMAX,81
GM000010147,2006-05-14,TMAX,138
GM000010147,2008-10-16,TMAX,136
GM000010147,2009-08-04,TMAX,228
GM000010147,2008-01-06,TMAX,50
GM000010147,2010-04-12,TMAX,88
GM000010147,2015-02-27,TMAX,61
GM000010147,2010-04-12,TMIN,18
GM000010147,2009-05-22,TMAX,179
GM000010147,2010-08-04,TMAX,233
GM000010147,2007-10-18,TMIN,55
GM000010147,2009-05-22,TMIN,76
GM000010147,2007-10-18,TMAX,107
GM000010147,2010-02-10,TMAX,-17
GM000010147,2010-02-10,TMIN,-46
GM000010147,2006-03-03,TMAX,32
GM000010147,2015-12-20,TMIN,97
GM000010147,2006-07-18,TMAX,292
GM000010147,2015-02-27,TMIN,-2
GM000010147,2006-03-03,TMIN,-29
GM000010147,2015-12-20,TMAX,131
GM000010147,2006-07-18,TMIN,123
GM000010147,2014-02-19,TMIN,36
GM000010147,2013-01-29,TMAX,106
GM000010147,2010-03-01,TMAX,48
GM000010147,2014-01-12,TMAX,65
GM000010147,2005-07-29,TMIN,187
GM000010147,2005-02-28,TMIN,-93
GM000010147,2005-07-29,TMAX,290
GM000010147,2005-11-02,TMAX,132
GM000010147,2005-11-02,TMIN,60
GM000010147,2006-06-20,TMIN,128
GM000010147,2011-01-30,TMAX,-11
GM000010147,2014-06-26,TMAX,220
GM000010147,2007-09-23,TMIN,111
GM000010147,2007-09-23,TMAX,225
GM000010147,2007-05-16,TMIN,67
GM000010147,2008-12-14,TMIN,23
GM000010147,2007-05-16,TMAX,160
GM000010147,2013-08-22,TMAX,238
GM000010147,2010-08-24,TMAX,203
GM000010147,2006-06-13,TMAX,315
GM000010147,2006-04-08,TMIN,21
GM000010147,2014-06-26,TMIN,80
GM000010147,2010-01-04,TMAX,-26
GM000010147,2008-08-12,TMAX,224
GM000010147,2006-06-18,TMIN,100
GM000010147,2011-09-21,TMAX,189
GM000010147,2005-02-28,TMAX,16
GM000010147,2008-08-12,TMIN,137
GM000010147,2011-09-21,TMIN,135
GM000010147,2013-07-09,TMAX,247
GM000010147,2013-07-09,TMIN,105
GM000010147,2007-10-10,TMIN,58
GM000010147,2015-07-17,TMIN,114
GM000010147,2009-04-05,TMAX,141
GM000010147,2007-10-10,TMAX,151
GM000010147,2015-07-17,TMAX,302
GM000010147,2009-04-05,TMIN,37
GM000010147,2006-09-03,TMAX,208
GM000010147,2008-12-14,TMAX,58
GM000010147,2006-06-13,TMIN,163
GM000010147,2009-01-21,TMIN,-16
GM000010147,2015-01-05,TMAX,44
GM000010147,2015-01-05,TMIN,26
GM000010147,2014-10-07,TMIN,108
GM000010147,2008-12-09,TMIN,0
GM000010147,2008-12-09,TMAX,25
GM000010147,2009-01-21,TMAX,50
GM000010147,2005-11-13,TMIN,28
GM000010147,2011-09-26,TMAX,243
GM000010147,2005-11-13,TMAX,104
GM000010147,2009-06-25,TMIN,149
GM000010147,2006-07-11,TMAX,277
GM000010147,2005-03-18,TMAX,108
GM000010147,2013-07-31,TMAX,234
GM000010147,2009-06-25,TMAX,201
GM000010147,2006-04-08,TMAX,122
GM000010147,2015-02-17,TMIN,-24
GM000010147,2008-03-10,TMAX,124
GM000010147,2011-06-17,TMAX,190
GM000010147,2011-06-17,TMIN,133
GM000010147,2006-06-20,TMAX,249
GM000010147,2011-01-08,TMAX,114
GM000010147,2005-03-18,TMIN,53
GM000010147,2013-08-22,TMIN,136
GM000010147,2015-02-17,TMAX,36
GM000010147,2011-02-18,TMIN,-12
GM000010147,2014-10-07,TMAX,158
GM000010147,2011-01-08,TMIN,33
GM000010147,2014-11-23,TMIN,46
GM000010147,2014-11-23,TMAX,88
GM000010147,2007-02-28,TMAX,107
GM000010147,2007-02-28,TMIN,28
GM000010147,2011-02-18,TMAX,6
GM000010147,2010-08-24,TMIN,114
GM000010147,2010-01-04,TMIN,-87
GM000010147,2008-03-10,TMIN,61
GM000010147,2007-11-12,TMIN,6
GM000010147,2015-04-24,TMAX,184
GM000010147,2009-01-02,TMAX,10
GM000010147,2008-04-07,TMAX,80
GM000010147,2006-09-03,TMIN,174
GM000010147,2006-04-28,TMIN,33
GM000010147,2008-04-07,TMIN,-19
GM000010147,2007-10-17,TMIN,76
GM000010147,2008-10-09,TMAX,162
GM000010147,2015-10-03,TMAX,191
GM000010147,2013-05-18,TMAX,123
GM000010147,2015-04-24,TMIN,64
GM000010147,2010-12-06,TMIN,-13
GM000010147,2007-05-21,TMIN,127
GM000010147,2015-10-03,TMIN,31
GM000010147,2007-08-04,TMIN,100
GM000010147,2014-02-08,TMAX,86
GM000010147,2007-11-12,TMAX,70
GM000010147,2014-04-03,TMIN,42
GM000010147,2014-03-08,TMIN,-19
GM000010147,2014-03-08,TMAX,123
GM000010147,2006-04-28,TMAX,130
GM000010147,2013-12-05,TMAX,52
GM000010147,2007-01-27,TMIN,6
GM000010147,2014-02-08,TMIN,32
GM000010147,2012-08-25,TMAX,230
GM000010147,2009-01-02,TMIN,-81
GM000010147,2007-01-27,TMAX,42
GM000010147,2005-01-01,TMAX,72
GM000010147,2005-01-01,TMIN,19
GM000010147,2013-12-05,TMIN,8
GM000010147,2013-10-02,TMAX,144
GM000010147,2008-05-23,TMIN,61
GM000010147,2009-10-30,TMIN,22
GM000010147,2007-08-04,TMAX,245
GM000010147,2010-12-06,TMAX,20
GM000010147,2005-12-18,TMAX,32
GM000010147,2012-04-08,TMAX,80
GM000010147,2006-10-16,TMAX,158
GM000010147,2013-10-15,TMAX,114
GM000010147,2011-01-30,TMIN,-35
GM000010147,2012-04-08,TMIN,-48
GM000010147,2013-10-15,TMIN,71
GM000010147,2008-01-14,TMAX,70
GM000010147,2012-10-08,TMIN,42
GM000010147,2006-10-16,TMIN,85
GM000010147,2010-12-26,TMAX,-6
GM000010147,2010-12-26,TMIN,-108
GM000010147,2012-10-08,TMAX,134
GM000010147,2015-08-03,TMIN,112
GM000010147,2008-01-14,TMIN,-7
GM000010147,2005-12-18,TMIN,-35
GM000010147,2008-09-01,TMIN,123
GM000010147,2015-08-03,TMAX,303
GM000010147,2008-11-24,TMIN,-25
GM000010147,2009-10-30,TMAX,97
GM000010147,2008-11-24,TMAX,34
GM000010147,2008-10-09,TMIN,59
GM000010147,2007-08-17,TMAX,193
GM000010147,2007-08-17,TMIN,103
GM000010147,2008-09-01,TMAX,208
GM000010147,2013-05-18,TMIN,99
GM000010147,2011-07-02,TMIN,127
GM000010147,2011-07-02,TMAX,141
GM000010147,2012-03-07,TMAX,81
GM000010147,2010-10-16,TMAX,91
GM000010147,2010-10-16,TMIN,35
GM000010147,2007-01-01,TMIN,53
GM000010147,2007-01-01,TMAX,108
GM000010147,2011-09-26,TMIN,115
GM000010147,2014-04-03,TMAX,143
GM000010147,2013-08-04,TMIN,125
GM000010147,2007-12-29,TMAX,69
GM000010147,2010-08-14,TMIN,158
GM000010147,2010-08-14,TMAX,219
GM000010147,2015-09-22,TMAX,156
GM000010147,2015-04-23,TMIN,54
GM000010147,2015-09-29,TMAX,166
GM000010147,2014-10-04,TMIN,103
GM000010147,2007-03-20,TMAX,91
GM000010147,2014-10-04,TMAX,207
GM000010147,2015-05-14,TMAX,117
GM000010147,2011-01-20,TMAX,12
GM000010147,2009-08-03,TMAX,215
GM000010147,2009-08-03,TMIN,119
GM000010147,2015-09-22,TMIN,105
GM000010147,2015-04-23,TMAX,149
GM000010147,2011-01-20,TMIN,-20
GM000010147,2010-07-29,TMAX,212
GM000010147,2011-12-08,TMIN,15
GM000010147,2007-07-19,TMAX,238
GM000010147,2009-04-13,TMIN,75
GM000010147,2007-11-05,TMIN,-2
GM000010147,2007-11-05,TMAX,86
GM000010147,2014-02-22,TMIN,27
GM000010147,2014-02-22,TMAX,71
GM000010147,2009-04-11,TMAX,223
GM000010147,2011-12-08,TMAX,92
GM000010147,2009-04-11,TMIN,108
GM000010147,2012-11-15,TMAX,95
GM000010147,2007-03-20,TMIN,5
GM000010147,2010-03-25,TMIN,55
GM000010147,2010-03-25,TMAX,207
GM000010147,2011-03-28,TMAX,90
GM000010147,2005-07-06,TMIN,127
GM000010147,2011-03-28,TMIN,-24
GM000010147,2006-08-23,TMAX,199
GM000010147,2005-07-05,TMIN,123
GM000010147,2005-07-05,TMAX,169
GM000010147,2014-12-06,TMAX,74
GM000010147,2011-05-20,TMIN,84
GM000010147,2008-04-15,TMIN,10
GM000010147,2006-04-06,TMIN,-11
GM000010147,2015-08-21,TMIN,104
GM000010147,2015-08-21,TMAX,252
GM000010147,2009-09-05,TMAX,186
GM000010147,2011-03-04,TMAX,5
GM000010147,2006-04-06,TMAX,101
GM000010147,2013-05-22,TMAX,103
GM000010147,2011-03-04,TMIN,-52
GM000010147,2007-01-25,TMAX,0
GM000010147,2007-01-25,TMIN,-84
GM000010147,2015-05-07,TMAX,143
GM000010147,2013-05-22,TMIN,59
GM000010147,2010-07-29,TMIN,129
GM000010147,2009-09-05,TMIN,118
GM000010147,2005-07-06,TMAX,211
GM000010147,2010-10-12,TMIN,9
GM000010147,2005-12-07,TMAX,50
GM000010147,2015-05-14,TMIN,75
GM000010147,2011-05-20,TMAX,193
GM000010147,2010-02-16,TMAX,5
GM000010147,2006-01-09,TMIN,-72
GM000010147,2015-09-29,TMIN,30
GM000010147,2005-12-07,TMIN,18
GM000010147,2006-01-09,TMAX,-8
GM000010147,2012-07-03,TMIN,115
GM000010147,2012-09-10,TMAX,262
GM000010147,2012-09-10,TMIN,143
GM000010147,2013-01-02,TMIN,38
GM000010147,2013-01-02,TMAX,73
GM000010147,2010-02-16,TMIN,-56
GM000010147,2011-11-06,TMIN,43
GM000010147,2011-11-06,TMAX,94
GM000010147,2009-04-13,TMAX,208
GM000010147,2008-10-21,TMIN,77
GM000010147,2008-12-21,TMAX,97
GM000010147,2007-03-07,TMAX,111
GM000010147,2008-12-21,TMIN,36
GM000010147,2010-10-26,TMAX,100
GM000010147,2005-04-01,TMAX,135
GM000010147,2006-10-23,TMIN,146
GM000010147,2008-10-21,TMAX,160
GM000010147,2015-04-10,TMAX,191
GM000010147,2012-07-16,TMAX,189
GM000010147,2015-12-27,TMAX,121
GM000010147,2012-07-16,TMIN,114
GM000010147,2015-04-10,TMIN,27
GM000010147,2010-11-27,TMAX,-4
GM000010147,2010-10-26,TMIN,12
GM000010147,2011-08-07,TMAX,214
GM000010147,2006-10-23,TMAX,185
GM000010147,2015-06-05,TMIN,105
GM000010147,2007-12-29,TMIN,39
GM000010147,2005-11-01,TMIN,80
GM000010147,2005-11-01,TMAX,148
GM000010147,2013-08-04,TMAX,261
GM000010147,2013-07-31,TMIN,163
GM000010147,2012-01-16,TMAX,34
GM000010147,2007-06-10,TMAX,286
